Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;5.69;1.78;2.45;1.40;1.49;1.96;1.13;0.40;0.70;0.84;0.69;0.96;3.07
Price/Earnings;92.29;—;—;—;—;—;—;—;—;—;—;—;25.84
Price/Cash Flow;—;40.85;40.02;—;—;43.40;216.72;5.29;27.51;20.77;19.83;50.53;17.36
Price/Book;6.21;2.37;2.95;2.18;2.62;3.94;2.55;1.01;1.76;2.27;1.91;2.17;4.27
Price/Forward Earnings;108.70;-32.36;-50.25;—;—;—;—;—;—;—;—;—;—
PEG Ratio;4.02;—;—;—;—;—;—;—;—;—;—;—;—
Earnings Yield %;1.08;-9.91;-3.46;-21.58;-12.15;-5.81;-14.24;-26.85;-8.38;-11.93;-16.18;-13.70;—
Enterprise Value (Bil);1.01;0.33;0.52;0.29;0.32;0.44;0.24;0.07;0.18;0.19;0.15;0.21;—
Enterprise Value/EBIT;—;—;—;—;—;—;—;—;—;—;-15.02;-13.87;—
Enterprise Value/EBITDA;740.69;—;—;—;—;—;—;—;24.60;32.64;33.65;-8.44;—
