Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.91;2.05;2.75;3.40;1.02;1.23;1.52;2.10;3.15;4.80;6.13;2.59;3.07
Price/Earnings;15.90;16.73;21.72;31.47;—;—;175.93;27.89;28.41;43.92;45.30;73.55;25.84
Price/Cash Flow;26.92;11.12;14.94;21.11;15.19;18.38;16.73;11.84;18.71;26.12;26.96;17.28;17.36
Price/Book;2.50;2.34;2.99;3.71;3.97;6.06;6.79;7.07;8.14;10.64;11.98;7.74;4.27
Price/Forward Earnings;13.72;14.06;17.48;13.87;10.08;13.55;13.21;13.25;18.21;25.84;30.86;17.63;—
PEG Ratio;1.02;1.43;1.54;1.16;0.56;1.29;1.25;1.02;1.45;1.97;2.16;3.08;—
Earnings Yield %;6.29;5.98;4.60;3.18;-5.14;-3.64;0.57;3.59;3.52;2.28;2.21;1.29;—
Enterprise Value (Bil);1.67;1.61;2.26;3.46;6.42;7.15;7.92;10.43;15.39;22.19;29.93;12.73;—
Enterprise Value/EBIT;9.13;9.08;13.93;15.08;—;420.70;31.17;—;—;37.22;39.74;63.52;—
Enterprise Value/EBITDA;8.02;7.91;11.72;13.03;24.20;21.61;14.86;—;—;30.18;32.92;18.65;—
