Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.40;1.36;1.64;1.40;0.82;0.70;0.63;0.66;0.34;0.23;0.49;0.52;3.07
Price/Earnings;10.23;21.66;26.21;22.61;13.71;17.56;20.01;54.89;19.92;—;5.72;308.40;25.84
Price/Cash Flow;13.06;11.35;13.85;14.87;10.10;9.10;7.18;10.07;8.14;—;6.39;8.29;17.36
Price/Book;2.48;3.42;3.95;3.30;2.01;1.96;1.81;2.11;1.52;1.49;4.54;1.96;4.27
Price/Forward Earnings;13.57;16.50;21.01;22.52;14.95;14.33;13.46;13.57;—;-232.56;38.76;14.53;—
PEG Ratio;4.52;2.13;2.71;2.91;—;—;—;—;—;—;—;—;—
Earnings Yield %;13.82;4.57;3.81;4.42;7.29;5.70;5.00;1.82;5.02;-65.62;-21.67;-5.68;—
Enterprise Value (Bil);1.61;2.60;3.59;3.07;1.98;1.67;1.38;1.69;2.32;1.72;2.35;1.82;—
Enterprise Value/EBIT;8.15;11.03;14.67;12.64;7.88;9.77;9.85;13.33;339.05;—;12.05;44.33;—
Enterprise Value/EBITDA;6.47;8.94;11.61;9.94;6.11;6.67;6.22;8.34;25.06;—;7.20;14.93;—
