Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.49;0.58;0.99;1.24;1.07;1.38;1.31;1.26;1.20;1.30;1.39;1.26;3.01
Price/Earnings;13.89;14.81;21.71;24.31;17.86;20.44;19.19;15.48;16.89;32.73;14.49;41.77;25.53
Price/Cash Flow;7.04;8.14;12.40;15.10;10.42;12.94;11.82;10.93;10.65;18.12;12.29;13.47;17.03
Price/Book;3.94;3.78;5.51;6.25;5.69;7.33;6.96;6.40;6.09;5.29;5.42;6.29;4.19
Price/Forward Earnings;10.76;10.86;17.18;22.73;17.15;20.12;17.86;17.09;17.57;26.18;17.42;18.99;—
PEG Ratio;1.00;1.05;1.37;1.81;—;—;—;—;—;—;—;—;—
Earnings Yield %;7.20;6.75;4.61;4.11;5.60;4.89;5.21;6.46;5.92;3.05;6.90;4.95;—
Enterprise Value (Bil);1.66;1.93;2.96;3.65;3.31;4.29;4.09;4.14;4.65;4.25;4.46;4.12;—
Enterprise Value/EBIT;9.96;10.06;14.78;16.64;12.50;14.74;13.28;14.56;16.33;15.34;12.96;16.37;—
Enterprise Value/EBITDA;7.22;7.51;11.10;12.64;9.76;11.56;10.34;10.86;11.74;10.73;9.60;11.38;—
