Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;2.25;2.03;2.66;2.28;1.71;2.54;2.65;2.05;2.65;2.81;2.99;2.48;3.01
Price/Earnings;22.03;20.02;25.72;22.07;20.77;26.97;27.66;29.72;28.81;28.37;30.25;28.92;25.53
Price/Cash Flow;22.07;18.83;18.57;20.98;17.83;17.29;23.99;21.80;20.27;16.66;18.85;20.28;17.03
Price/Book;5.68;5.04;5.46;5.94;5.17;7.12;7.26;6.53;8.00;6.74;6.85;7.07;4.19
Price/Forward Earnings;18.18;16.29;22.47;20.62;18.69;26.81;24.81;18.08;25.64;27.03;24.10;23.56;—
PEG Ratio;1.42;1.97;2.25;2.06;2.38;3.53;2.49;1.81;2.90;2.42;2.08;2.62;—
Earnings Yield %;4.54;4.99;3.89;4.53;4.82;3.71;3.62;3.36;3.47;3.53;3.31;3.62;—
Enterprise Value (Bil);5.09;4.80;6.18;5.55;4.23;5.86;6.68;6.05;7.87;7.37;8.18;6.61;—
Enterprise Value/EBIT;14.77;13.10;16.56;15.50;15.03;19.28;19.26;15.30;20.40;21.23;22.60;18.75;—
Enterprise Value/EBITDA;12.55;11.21;14.11;13.00;11.88;15.46;15.83;12.81;16.79;16.87;17.97;15.27;—
