Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;2.85;2.83;2.94;3.21;3.51;5.34;5.01;6.47;7.83;9.08;10.19;6.63;3.07
Price/Earnings;21.45;21.73;20.94;20.96;22.49;29.41;31.93;28.68;32.27;33.40;38.74;30.53;25.84
Price/Cash Flow;11.00;10.58;11.39;10.65;11.02;13.36;14.59;18.74;29.11;25.37;31.10;20.14;17.36
Price/Book;1.65;1.70;1.78;1.90;2.10;3.21;2.87;3.57;4.02;3.70;4.13;3.36;4.27
Price/Forward Earnings;18.59;11.86;14.51;—;—;—;—;—;31.06;32.47;37.45;—;—
PEG Ratio;—;19.77;24.19;—;—;—;—;—;—;—;—;—;—
Earnings Yield %;4.66;4.60;4.78;4.77;4.45;3.40;3.13;3.49;3.10;2.99;2.58;3.31;—
Enterprise Value (Bil);0.45;0.48;0.50;0.53;0.59;0.85;0.82;1.07;1.41;1.55;1.74;1.11;—
Enterprise Value/EBIT;16.58;16.83;16.38;16.22;16.66;20.28;22.23;26.25;37.11;37.46;41.95;28.10;—
Enterprise Value/EBITDA;12.02;12.08;11.84;11.86;12.15;15.44;16.06;18.88;25.67;25.25;27.39;19.78;—
