Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;—;—;1.85;3.17;3.10;2.27;3.44;2.60;8.00;7.53;6.98;4.76;3.01
Price/Earnings;—;—;—;—;—;—;—;—;—;—;—;—;25.53
Price/Cash Flow;—;—;—;—;—;—;—;159.25;108.17;84.23;86.00;—;17.03
Price/Book;—;—;3.00;3.06;3.63;3.76;11.25;10.42;22.17;10.03;10.08;11.41;4.19
Price/Forward Earnings;—;—;-14.93;-32.15;-17.70;—;—;147.06;129.87;—;120.48;—;—
PEG Ratio;—;—;—;—;—;—;—;1.47;1.30;—;1.20;—;—
Earnings Yield %;—;—;-0.51;-8.10;-6.81;-13.67;-8.76;-7.03;-1.71;-1.12;-1.78;-5.75;—
Enterprise Value (Bil);—;—;0.18;0.17;0.21;0.18;0.46;0.41;1.15;1.17;1.22;0.69;—
Enterprise Value/EBIT;—;—;—;—;—;—;—;—;—;—;-20.82;-56.48;—
Enterprise Value/EBITDA;—;—;85.77;—;—;—;—;—;—;—;-32.26;-1.35;—
