Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;2.37;4.33;6.71;6.37;5.75;7.21;7.46;5.67;10.19;12.13;15.51;8.48;2.06
Price/Earnings;8.87;17.91;36.98;28.69;26.11;36.65;31.35;23.98;49.57;50.01;54.87;37.23;31.62
Price/Cash Flow;6.30;29.13;107.14;34.77;25.18;31.29;32.03;23.68;83.43;47.09;57.47;37.47;17.41
Price/Book;4.09;4.81;4.54;5.29;4.42;5.39;6.00;5.18;9.17;12.05;18.03;7.58;2.50
Price/Forward Earnings;—;15.06;22.37;25.45;—;26.11;27.10;17.61;31.85;42.02;46.95;31.47;—
PEG Ratio;—;—;5.39;1.35;—;2.36;1.99;1.48;2.57;2.26;2.80;2.24;—
Earnings Yield %;11.27;5.58;2.70;3.49;—;2.73;3.19;4.17;2.02;2.00;1.82;2.81;—
Enterprise Value (Bil);11.33;17.61;27.93;37.20;—;43.28;62.81;57.80;111.80;165.80;245.68;89.90;—
Enterprise Value/EBIT;6.09;15.00;37.14;25.97;—;29.93;27.60;19.93;47.98;43.36;47.38;32.75;—
Enterprise Value/EBITDA;5.59;12.95;29.19;21.99;—;24.31;23.31;17.44;40.42;38.45;43.29;28.10;—
