Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.47;0.38;0.49;0.61;0.69;0.77;0.76;0.80;1.23;1.09;1.09;0.94;3.01
Price/Earnings;10.96;8.85;11.83;16.14;17.67;21.32;19.67;10.78;24.95;18.31;15.73;18.28;25.53
Price/Cash Flow;6.31;5.18;8.59;7.60;11.98;13.98;10.98;11.09;11.05;10.72;9.85;11.68;17.03
Price/Book;1.30;1.12;1.38;1.50;1.49;1.84;1.78;1.64;2.58;2.27;2.40;2.02;4.19
Price/Forward Earnings;9.36;5.82;9.22;15.95;16.81;—;14.16;14.84;20.41;17.33;15.46;16.54;—
PEG Ratio;0.71;—;307.27;531.98;—;—;—;—;—;—;—;—;—
Earnings Yield %;9.12;11.30;8.45;6.20;5.66;4.69;5.09;9.28;4.01;5.46;6.36;5.66;—
Enterprise Value (Bil);1.99;1.93;2.23;3.19;3.21;4.38;4.36;4.60;8.11;8.16;8.14;5.93;—
Enterprise Value/EBIT;7.22;6.79;8.35;12.45;13.35;16.23;14.79;12.34;21.43;16.58;14.51;16.04;—
Enterprise Value/EBITDA;5.99;5.70;6.95;9.80;10.56;12.96;11.91;10.31;17.17;13.46;11.91;13.00;—
