Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.30;0.92;1.39;1.05;0.55;1.39;2.01;1.75;1.66;2.46;4.20;1.92;3.07
Price/Earnings;25.69;15.98;29.38;28.61;—;—;—;39.46;12.28;—;18.45;21.36;25.84
Price/Cash Flow;29.72;9.24;7.68;12.57;95.03;8.62;408.37;39.83;11.86;12.51;32.11;52.63;17.36
Price/Book;1.80;1.16;1.75;1.33;0.72;1.94;3.48;4.38;3.94;3.92;5.07;3.55;4.27
Price/Forward Earnings;17.01;11.88;16.00;14.93;24.10;68.97;25.58;13.93;12.02;56.18;80.00;40.66;—
PEG Ratio;0.59;0.91;1.23;1.15;—;3.45;1.28;0.70;0.60;2.81;4.00;2.05;—
Earnings Yield %;3.89;6.26;3.40;3.50;-12.73;-9.21;-5.31;2.53;8.14;-0.95;-0.59;-0.90;—
Enterprise Value (Bil);0.29;0.22;0.32;0.24;0.13;0.24;0.38;0.55;0.67;0.65;1.04;0.52;—
Enterprise Value/EBIT;19.56;12.58;22.40;19.16;—;—;—;23.64;9.46;—;48.87;17.08;—
Enterprise Value/EBITDA;11.06;7.51;12.00;8.83;60.32;—;—;16.74;8.32;63.71;307.51;12.66;—
