Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.94;1.10;1.30;1.40;1.27;1.35;1.63;1.41;1.71;2.93;2.23;1.72;1.50
Price/Earnings;6.76;12.82;12.69;13.85;16.76;13.86;18.22;13.72;19.17;29.90;20.38;18.09;24.83
Price/Cash Flow;3.46;3.42;4.23;4.39;4.08;4.25;5.44;5.87;7.24;7.75;6.49;5.81;11.13
Price/Book;1.10;1.42;1.60;1.50;1.32;1.46;1.74;1.48;2.07;3.59;2.47;1.93;1.87
Price/Forward Earnings;—;9.77;13.70;11.61;10.46;—;—;—;14.60;23.04;17.89;—;—
PEG Ratio;—;1.04;1.46;1.24;—;—;—;—;—;—;—;—;—
Earnings Yield %;14.80;7.80;7.88;7.22;5.97;7.21;5.49;7.29;5.22;3.34;4.91;5.87;—
Enterprise Value (Bil);0.88;0.91;0.95;0.94;0.89;1.00;1.22;1.23;1.65;2.30;1.91;1.43;—
Enterprise Value/EBIT;9.28;10.64;10.00;11.72;13.97;11.55;15.06;14.12;15.46;19.01;15.55;14.71;—
Enterprise Value/EBITDA;6.83;7.32;6.92;7.52;7.52;7.35;8.89;8.45;9.37;11.48;9.22;8.90;—
