Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.37;0.59;0.68;0.72;0.60;0.71;0.59;0.52;0.65;0.55;0.64;0.55;3.01
Price/Earnings;19.13;19.91;56.64;26.01;16.20;12.52;17.08;17.05;15.86;18.82;47.45;17.20;25.53
Price/Cash Flow;16.02;9.06;12.82;24.89;8.87;13.39;11.04;9.73;7.93;8.77;17.96;10.20;17.03
Price/Book;1.37;2.25;2.92;3.27;2.58;2.82;2.17;2.03;2.57;1.64;1.83;2.06;4.19
Price/Forward Earnings;8.94;9.83;10.91;12.92;14.60;13.99;15.92;11.15;14.10;18.32;31.65;15.86;—
PEG Ratio;0.50;0.55;0.61;0.72;—;—;—;—;—;—;—;—;—
Earnings Yield %;5.23;5.02;1.77;3.84;6.17;7.99;5.86;5.87;6.30;5.31;2.11;7.27;—
Enterprise Value (Bil);1.07;1.67;1.96;2.25;1.86;2.16;1.82;2.00;2.76;1.79;2.02;1.93;—
Enterprise Value/EBIT;10.11;11.81;26.70;13.45;9.55;11.17;9.86;10.07;10.97;15.30;29.70;11.14;—
Enterprise Value/EBITDA;6.57;8.41;14.73;9.88;7.16;8.49;7.34;7.22;8.23;8.78;13.35;7.46;—
