Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.29;1.59;2.05;2.10;2.25;1.97;2.85;3.59;4.41;7.33;7.05;4.05;3.01
Price/Earnings;17.15;19.90;25.47;30.94;56.60;28.71;29.27;16.50;38.87;4,869.75;109.32;365.57;25.53
Price/Cash Flow;6.48;8.04;10.18;11.70;9.95;11.14;18.66;18.68;17.34;46.48;100.89;24.17;17.03
Price/Book;1.53;1.80;2.22;2.33;3.07;3.57;5.72;6.38;9.90;20.67;37.70;10.12;4.19
Price/Forward Earnings;18.42;16.23;19.88;83.33;21.32;21.79;36.36;—;—;—;—;26.28;—
PEG Ratio;1.23;1.08;1.33;5.57;—;—;—;—;—;—;—;—;—
Earnings Yield %;5.83;5.03;3.93;3.23;1.77;3.48;3.42;6.06;2.57;0.02;0.91;2.96;—
Enterprise Value (Bil);1.04;1.34;1.89;2.01;2.89;3.36;4.66;4.04;6.73;9.24;9.45;5.45;—
Enterprise Value/EBIT;11.02;13.94;18.59;19.53;25.77;18.75;18.62;17.83;26.10;119.38;54.10;39.56;—
Enterprise Value/EBITDA;7.02;8.83;11.66;12.02;13.13;11.06;12.60;13.44;19.77;51.05;34.29;20.65;—
