Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.21;0.20;0.25;0.24;0.23;0.22;0.12;0.04;0.03;0.20;0.32;0.13;3.01
Price/Earnings;15.53;16.58;21.51;27.22;26.46;19.28;14.98;—;—;52.02;16.69;21.55;25.53
Price/Cash Flow;29.29;8.20;10.95;36.14;18.47;10.47;23.59;2.19;2.36;5.58;10.25;10.20;17.03
Price/Book;1.94;1.85;2.29;2.20;2.29;2.18;1.16;0.50;0.66;4.40;4.02;1.78;4.19
Price/Forward Earnings;13.37;12.97;16.45;17.86;17.64;17.73;8.93;7.40;6.20;9.81;12.66;12.00;—
PEG Ratio;1.16;2.79;3.54;1.63;0.87;1.66;1.51;—;—;—;—;1.23;—
Earnings Yield %;6.44;6.03;4.65;3.67;3.78;5.19;6.67;-40.13;-91.88;1.92;5.99;-31.42;—
Enterprise Value (Bil);1.78;1.92;2.37;2.37;2.71;2.52;1.98;1.91;1.98;3.13;4.22;2.39;—
Enterprise Value/EBIT;8.94;9.77;12.32;15.31;14.79;12.10;13.43;—;—;25.67;14.39;14.53;—
Enterprise Value/EBITDA;7.66;8.13;9.78;11.31;10.54;9.53;9.81;—;—;14.23;10.94;9.24;—
