Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.31;0.90;1.26;0.94;1.03;2.57;2.16;0.81;0.92;0.41;0.87;1.31;3.07
Price/Earnings;15.37;8.83;15.20;9.35;16.93;—;—;—;—;—;—;57.31;25.84
Price/Cash Flow;13.91;6.22;7.29;6.46;3.58;17.58;12.06;8.13;6.96;1.96;3.97;9.97;17.36
Price/Book;2.16;1.59;2.03;1.94;1.11;1.65;1.24;0.59;0.71;0.40;0.66;0.89;4.27
Price/Forward Earnings;10.85;8.24;14.01;28.41;-123.46;-70.92;-48.08;95.24;-108.70;-5.40;—;160.66;—
PEG Ratio;—;0.30;0.50;1.02;—;—;—;—;—;—;—;—;—
Earnings Yield %;6.51;11.32;6.58;10.70;5.91;-1.77;-4.06;-5.81;-7.36;-208.57;-16.50;-56.78;—
Enterprise Value (Bil);4.89;4.97;5.74;2.70;1.46;2.02;1.40;1.17;1.28;0.45;0.65;1.27;—
Enterprise Value/EBIT;11.51;7.14;9.61;5.89;10.21;—;—;—;—;—;-101.45;20.01;—
Enterprise Value/EBITDA;8.23;5.37;6.60;3.91;5.38;25.76;38.41;10.81;18.34;—;8.57;23.06;—
