Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.76;0.94;1.07;1.07;0.75;0.96;1.05;0.86;1.08;1.75;1.81;1.12;3.01
Price/Earnings;13.96;15.19;18.07;29.96;55.73;22.48;16.65;13.66;14.20;28.43;25.89;18.04;25.53
Price/Cash Flow;9.91;8.44;10.47;11.65;7.80;7.05;10.01;10.08;9.55;11.20;14.17;9.55;17.03
Price/Book;1.40;1.62;1.61;1.58;1.32;1.50;1.50;1.29;1.52;2.06;2.08;1.55;4.19
Price/Forward Earnings;10.19;12.52;14.16;14.49;10.21;14.43;14.53;10.79;14.93;18.76;17.70;15.08;—
PEG Ratio;0.76;1.14;1.09;1.45;1.02;1.44;1.45;1.08;1.49;1.88;1.77;1.51;—
Earnings Yield %;7.16;6.58;5.53;3.34;1.79;4.45;6.01;7.32;7.04;3.52;3.86;5.92;—
Enterprise Value (Bil);2.96;3.61;3.63;3.71;4.17;4.33;4.42;4.09;4.48;5.65;5.92;4.56;—
Enterprise Value/EBIT;12.47;11.47;12.68;17.54;25.77;17.96;13.58;12.16;11.71;20.40;18.60;14.49;—
Enterprise Value/EBITDA;9.09;8.19;8.80;10.65;13.16;10.91;9.46;8.58;8.63;13.78;13.19;9.95;—
