Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;—;—;—;—;—;—;—;2.00;0.79;6.07;6.90;—;3.07
Price/Earnings;—;—;—;—;—;—;—;—;—;—;296.00;—;25.84
Price/Cash Flow;—;—;—;—;—;—;—;35.82;11.14;38.39;28.66;—;17.36
Price/Book;—;—;—;—;—;—;—;16.14;9.67;6.59;5.09;—;4.27
Price/Forward Earnings;—;—;—;—;—;—;—;29.07;—;—;19.16;—;—
PEG Ratio;—;—;—;—;—;—;—;1.45;—;—;—;—;—
Earnings Yield %;—;—;—;—;—;—;—;-3.25;-1.03;-0.09;-0.60;—;—
Enterprise Value (Bil);—;—;—;—;—;—;—;0.67;0.91;1.10;1.21;—;—
Enterprise Value/EBIT;—;—;—;—;—;—;—;173.09;142.84;213.63;188.64;—;—
Enterprise Value/EBITDA;—;—;—;—;—;—;—;42.68;39.77;47.10;63.90;—;—
