Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.20;1.25;1.64;2.06;2.22;2.46;2.82;2.78;4.07;5.47;5.96;3.57;3.07
Price/Earnings;17.49;16.97;22.74;22.28;24.95;25.57;34.63;19.98;31.66;39.67;42.00;30.86;25.84
Price/Cash Flow;11.74;10.01;13.36;13.85;18.77;24.84;20.12;19.96;22.43;29.31;32.62;23.63;17.36
Price/Book;2.15;2.42;3.32;4.18;5.12;5.99;6.50;5.80;8.99;10.32;10.56;7.50;4.27
Price/Forward Earnings;14.29;13.81;20.12;24.21;23.47;25.32;28.90;23.31;32.05;39.22;37.74;29.67;—
PEG Ratio;1.17;1.58;1.81;2.12;2.03;2.11;1.97;1.94;3.13;3.60;3.35;2.53;—
Earnings Yield %;5.72;5.89;4.40;4.49;4.01;3.91;2.89;5.01;3.16;2.52;2.38;3.34;—
Enterprise Value (Bil);5.46;6.08;8.13;9.68;10.47;13.10;19.17;20.18;30.60;39.12;42.44;24.70;—
Enterprise Value/EBIT;10.91;10.89;14.01;12.82;14.10;16.25;22.43;18.73;24.80;31.92;34.31;23.43;—
Enterprise Value/EBITDA;8.35;8.46;10.51;10.44;11.63;13.40;17.38;14.49;19.06;24.29;26.14;18.20;—
