Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.29;0.34;0.37;0.22;0.30;0.36;0.25;0.19;0.06;0.21;0.39;0.25;3.07
Price/Earnings;20.86;172.00;292.00;62.67;18.93;83.57;81.41;—;—;—;99.00;57.72;25.84
Price/Cash Flow;289.73;—;46.52;—;6.11;—;3.06;—;0.98;15.03;4.57;7.04;17.36
Price/Book;1.17;1.37;1.49;0.99;1.38;1.67;1.15;1.03;1.02;—;7.82;1.81;4.27
Price/Forward Earnings;7.75;24.57;29.24;—;—;—;—;—;—;—;54.95;—;—
PEG Ratio;—;—;—;—;—;—;—;—;—;—;5.56;—;—
Earnings Yield %;4.79;0.58;0.34;1.60;5.28;1.20;1.23;-14.91;-250.42;-80.81;-59.70;-46.32;—
Enterprise Value (Mil);27.90;32.65;36.08;34.15;36.79;41.56;32.48;32.86;23.77;24.12;27.31;32.81;—
Enterprise Value/EBIT;15.34;29.52;24.54;23.80;13.06;23.33;16.93;33.25;—;—;33.14;20.88;—
Enterprise Value/EBITDA;7.66;11.52;10.74;9.71;7.87;12.46;9.70;13.97;—;40.04;45.61;26.33;—
