Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;2.03;1.91;2.73;2.89;3.51;2.60;3.02;3.19;3.98;5.90;5.58;3.64;3.01
Price/Earnings;20.64;21.86;26.75;28.62;30.34;22.39;27.08;55.74;35.42;79.93;43.36;43.56;25.53
Price/Cash Flow;26.10;18.79;23.23;28.89;24.51;26.23;30.59;21.38;32.50;75.88;53.49;33.57;17.03
Price/Book;4.49;4.62;6.16;7.10;7.96;6.83;8.64;13.39;16.89;20.96;19.10;13.00;4.19
Price/Forward Earnings;16.53;12.61;25.06;26.81;30.12;23.81;27.40;29.07;35.59;50.51;38.91;30.48;—
PEG Ratio;1.45;1.08;1.86;1.79;2.01;1.91;2.05;1.21;2.52;1.91;1.85;1.90;—
Earnings Yield %;4.85;4.56;3.74;3.49;3.30;4.47;3.69;1.79;2.82;1.25;2.31;2.81;—
Enterprise Value (Bil);41.33;43.02;66.03;79.65;102.74;81.77;99.90;116.36;161.36;224.02;243.20;130.81;—
Enterprise Value/EBIT;13.98;14.49;18.32;19.91;23.33;18.25;22.56;24.62;30.81;60.58;35.06;30.38;—
Enterprise Value/EBITDA;12.38;12.50;18.32;19.91;23.33;18.25;22.56;24.62;30.81;60.58;35.06;26.85;—
