Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.41;1.64;2.36;2.56;1.53;1.41;1.54;0.68;1.19;2.00;1.97;1.34;3.07
Price/Earnings;28.64;22.41;34.00;44.33;23.21;19.52;55.78;40.67;—;211.32;135.79;159.00;25.84
Price/Cash Flow;17.52;17.39;29.66;44.10;22.23;16.44;23.98;17.89;42.35;20.38;16.69;26.45;17.36
Price/Book;1.86;2.28;3.42;3.69;2.34;2.20;2.49;0.98;1.84;2.79;2.62;2.02;4.27
Price/Forward Earnings;18.83;17.57;27.62;30.21;18.69;18.69;—;13.05;36.36;31.15;24.10;24.47;—
PEG Ratio;1.57;1.27;1.99;1.89;1.13;1.33;—;0.83;1.39;1.29;1.00;1.48;—
Earnings Yield %;3.49;4.46;2.94;2.26;4.31;5.12;1.79;2.46;-1.19;0.47;0.74;1.47;—
Enterprise Value (Bil);1.82;3.12;4.97;6.72;4.91;4.83;5.04;2.32;3.09;4.35;4.21;3.88;—
Enterprise Value/EBIT;16.21;17.81;27.31;31.02;18.41;16.22;38.52;45.39;224.06;78.28;46.67;102.21;—
Enterprise Value/EBITDA;13.30;14.99;22.14;25.00;15.14;13.46;25.20;20.86;43.03;40.48;30.08;31.72;—
