Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.43;1.38;1.61;1.36;1.04;1.76;1.25;0.89;1.07;0.84;0.80;1.16;3.07
Price/Earnings;14.79;88.32;35.00;27.71;17.62;125.25;39.06;15.54;19.86;15.32;9.04;44.70;25.84
Price/Cash Flow;12.81;8.72;12.82;11.64;4.57;11.71;9.29;5.71;6.01;4.45;4.42;7.36;17.36
Price/Book;4.72;2.01;2.50;2.56;1.64;2.59;2.69;2.41;3.20;2.56;1.95;2.48;4.27
Price/Forward Earnings;13.97;18.76;19.76;19.12;11.52;17.79;18.08;14.49;15.38;14.14;13.99;16.65;—
PEG Ratio;4.66;—;1.12;1.26;1.19;0.34;0.78;2.24;2.66;1.69;1.68;1.88;—
Earnings Yield %;6.76;1.13;2.86;3.61;5.68;0.80;2.56;6.43;5.03;6.53;11.07;4.31;—
Enterprise Value (Bil);1.89;3.49;3.97;3.76;2.57;3.04;2.76;2.44;2.58;2.25;2.26;2.64;—
Enterprise Value/EBIT;13.18;36.80;22.69;21.08;15.77;33.69;24.24;15.90;17.66;16.66;12.39;21.64;—
Enterprise Value/EBITDA;10.56;21.65;12.99;11.95;8.67;13.82;11.41;8.75;9.67;8.94;7.63;10.55;—
