Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;3.62;3.94;5.55;5.55;5.10;5.72;7.10;4.77;5.69;7.15;8.03;5.96;3.07
Price/Earnings;14.07;14.99;19.85;18.50;17.51;20.00;24.06;11.26;19.39;23.97;25.51;19.07;25.84
Price/Cash Flow;11.20;16.43;19.49;20.65;18.54;30.03;23.01;16.65;37.01;37.19;33.03;27.22;17.36
Price/Book;1.29;1.39;2.05;2.20;2.00;2.15;2.75;1.92;2.41;3.25;3.79;2.48;4.27
Price/Forward Earnings;13.89;14.03;17.45;17.01;16.21;16.67;19.72;14.03;16.72;20.83;23.64;17.99;—
PEG Ratio;1.07;1.53;1.27;1.40;1.56;1.40;1.32;20.63;2.60;2.76;2.99;2.66;—
Earnings Yield %;7.11;6.67;5.04;5.41;5.71;5.00;4.16;8.88;5.16;4.17;3.92;5.39;—
Enterprise Value (Bil);33.69;38.19;55.65;61.42;54.86;61.02;81.12;60.35;79.12;110.78;135.07;78.54;—
Enterprise Value/EBIT;9.79;10.36;14.02;13.09;11.55;13.19;15.65;10.24;14.32;17.89;17.51;14.06;—
Enterprise Value/EBITDA;9.00;9.60;13.06;12.32;10.96;12.59;15.01;9.88;13.47;16.67;16.70;13.51;—
