Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.57;0.43;0.49;0.44;0.38;0.38;0.43;0.20;0.26;0.29;0.53;0.31;3.07
Price/Earnings;12.15;9.04;11.54;21.83;63.57;26.88;25.61;13.32;244.53;25.18;74.21;67.51;25.84
Price/Cash Flow;10.72;7.54;6.88;8.09;8.34;13.89;12.42;17.18;6.93;41.24;6.49;14.80;17.36
Price/Book;1.53;1.32;1.48;1.41;1.42;1.70;1.94;1.02;1.41;1.36;1.29;1.40;4.27
Price/Forward Earnings;12.39;9.90;12.38;16.67;—;—;—;—;—;—;16.56;—;—
PEG Ratio;1.20;1.64;2.05;2.75;—;—;—;—;—;—;—;—;—
Earnings Yield %;8.23;11.06;8.66;4.58;1.57;3.72;3.90;7.51;0.41;3.97;1.35;3.55;—
Enterprise Value (Bil);1.03;1.15;1.40;1.52;1.69;2.12;2.58;1.93;2.25;2.67;2.07;2.20;—
Enterprise Value/EBIT;5.17;6.02;7.07;12.93;34.99;13.59;15.44;12.32;37.21;25.75;91.54;23.05;—
Enterprise Value/EBITDA;4.03;4.57;5.30;7.41;11.41;8.12;9.26;6.72;11.58;11.87;15.41;9.68;—
