Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;—;—;—;—;—;—;2.91;1.66;2.99;3.76;3.68;—;3.01
Price/Earnings;—;—;—;—;—;—;—;12.47;33.35;—;152.63;—;25.53
Price/Cash Flow;—;—;—;—;—;—;46.59;10.54;19.57;25.04;21.18;—;17.03
Price/Book;—;—;—;—;—;—;5.23;2.50;4.20;2.17;2.29;—;4.19
Price/Forward Earnings;—;—;—;—;—;—;20.88;10.41;23.58;26.46;28.17;20.22;—
PEG Ratio;—;—;—;—;—;—;—;—;—;2.33;1.90;—;—
Earnings Yield %;—;—;—;—;—;—;-2.04;8.02;3.00;-0.83;0.66;1.63;—
Enterprise Value (Bil);—;—;—;—;—;—;8.38;5.54;8.73;21.69;22.76;10.83;—
Enterprise Value/EBIT;—;—;—;—;—;—;—;14.08;23.92;2,853.67;70.72;—;—
Enterprise Value/EBITDA;—;—;—;—;—;—;52.15;9.63;16.06;52.59;25.91;29.99;—
