Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;—;4.59;7.95;11.07;8.05;6.36;10.63;11.72;11.09;14.14;11.15;11.09;3.07
Price/Earnings;—;184.88;288.88;290.38;34.47;63.30;53.95;69.20;54.85;56.16;57.15;64.34;25.84
Price/Cash Flow;—;19.10;31.12;39.81;21.63;15.30;24.58;25.15;22.47;28.52;22.46;24.12;17.36
Price/Book;—;5.08;7.45;10.60;6.26;4.70;6.99;7.79;9.04;11.95;10.08;8.24;4.27
Price/Forward Earnings;—;105.26;84.75;85.47;43.29;34.36;51.02;41.32;33.44;40.98;37.88;43.46;—
PEG Ratio;—;—;—;—;2.89;2.29;—;—;—;—;—;—;—
Earnings Yield %;—;0.54;0.35;0.34;2.90;1.58;1.85;1.45;1.82;1.78;1.75;1.67;—
Enterprise Value (Bil);—;0.35;0.65;1.15;0.96;0.92;1.95;2.59;3.00;4.53;3.70;2.66;—
Enterprise Value/EBIT;—;123.06;186.16;217.84;46.70;31.42;51.67;50.62;40.78;46.05;47.69;47.09;—
Enterprise Value/EBITDA;—;34.24;51.97;69.19;28.25;20.18;33.94;33.22;28.65;34.82;33.11;31.84;—
