Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;3.41;3.23;4.05;5.06;4.80;4.06;5.66;6.04;7.67;8.24;8.76;6.16;1.50
Price/Earnings;—;97.33;382.00;52.65;54.57;47.73;43.40;55.86;62.04;283.60;264.00;79.46;24.83
Price/Cash Flow;7.18;6.97;9.10;12.55;10.98;9.47;11.19;11.88;14.17;16.20;19.37;12.25;11.13
Price/Book;0.97;1.46;1.80;2.69;3.81;3.61;2.94;3.28;5.13;5.54;5.20;3.83;1.87
Price/Forward Earnings;156.25;172.41;83.33;53.48;35.21;34.48;38.02;41.84;56.50;178.57;—;58.85;—
PEG Ratio;6.43;2.23;1.07;0.69;—;—;—;—;—;—;—;—;—
Earnings Yield %;-0.32;1.03;0.26;1.90;1.83;2.10;2.30;1.79;1.61;0.35;-1.74;1.63;—
Enterprise Value (Bil);6.12;6.91;7.84;9.57;10.06;8.37;9.46;10.52;12.68;11.88;11.47;10.33;—
Enterprise Value/EBIT;24.38;32.42;39.58;46.16;34.14;28.71;30.93;43.47;42.80;60.01;291.81;51.17;—
Enterprise Value/EBITDA;15.09;18.45;21.50;25.62;22.06;18.80;20.61;26.60;26.93;30.92;50.79;24.95;—
