Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.27;1.33;1.71;1.80;1.80;2.43;2.72;2.37;2.71;3.78;4.31;2.76;3.01
Price/Earnings;15.30;17.04;27.68;22.80;20.74;27.51;39.65;30.61;28.14;82.76;71.38;39.33;25.53
Price/Cash Flow;11.23;12.74;19.58;16.99;15.75;18.63;20.47;17.40;21.99;21.89;26.99;20.11;17.03
Price/Book;2.43;2.43;2.96;3.16;3.19;3.99;4.98;4.58;4.92;6.40;7.31;4.92;4.19
Price/Forward Earnings;—;—;—;—;—;—;24.27;19.88;23.53;39.06;44.84;18.55;—
PEG Ratio;—;—;—;—;—;—;1.62;1.30;1.72;3.96;2.79;1.93;—
Earnings Yield %;6.54;5.87;3.61;4.39;4.82;3.63;2.52;3.27;3.55;1.21;1.40;2.87;—
Enterprise Value (Bil);5.76;5.73;7.20;7.65;7.18;9.43;14.25;14.12;16.14;19.91;22.90;14.71;—
Enterprise Value/EBIT;13.50;12.94;21.48;16.82;15.70;21.35;28.85;22.30;33.08;52.97;52.16;31.16;—
Enterprise Value/EBITDA;10.37;9.80;14.87;12.71;12.08;16.55;19.74;15.90;21.64;31.61;33.28;20.80;—
