Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.57;1.81;1.90;1.11;0.41;1.09;1.74;0.75;1.34;2.78;3.35;1.44;3.07
Price/Earnings;10.68;10.72;13.77;10.87;—;—;22.49;4.75;82.00;—;30.20;23.21;25.84
Price/Cash Flow;4.43;8.65;7.42;3.53;1.90;5.19;6.58;2.69;15.25;20.32;13.19;8.65;17.36
Price/Book;2.27;1.85;1.92;1.12;0.77;4.03;3.94;1.50;2.02;4.11;4.98;2.79;4.27
Price/Forward Earnings;7.78;7.94;12.32;11.74;36.90;8.91;10.42;13.05;28.01;22.08;14.31;22.96;—
PEG Ratio;1.20;—;—;—;—;—;1.03;—;—;—;—;—;—
Earnings Yield %;9.36;9.33;7.26;9.20;-155.24;-51.20;4.45;21.05;1.22;-0.31;3.31;-3.71;—
Enterprise Value (Bil);33.28;32.28;58.08;43.35;28.80;36.87;37.27;21.51;26.71;45.56;59.66;31.99;—
Enterprise Value/EBIT;3.06;5.69;11.26;8.43;—;—;12.93;3.58;39.92;35.74;13.49;28.85;—
Enterprise Value/EBITDA;2.78;4.71;8.00;4.77;—;—;7.87;2.75;12.76;16.51;9.90;8.46;—
