Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.80;1.74;2.78;2.29;2.43;2.46;2.94;2.41;2.69;2.31;4.07;2.61;3.07
Price/Earnings;20.69;16.75;25.68;20.34;19.19;20.02;22.33;17.32;21.13;32.99;150.53;26.41;25.84
Price/Cash Flow;14.42;11.83;16.42;15.42;15.60;11.52;13.50;12.96;15.05;11.01;20.36;13.13;17.36
Price/Book;3.03;2.71;3.95;3.52;3.63;3.73;3.88;3.56;4.32;2.70;3.48;3.64;4.27
Price/Forward Earnings;17.39;14.99;20.41;17.15;18.18;18.83;21.28;16.39;19.19;64.52;400.00;54.52;—
PEG Ratio;0.96;0.88;1.35;1.43;1.42;2.09;2.80;—;2.13;—;6.56;1.89;—
Earnings Yield %;4.83;5.97;3.89;4.92;5.21;5.00;4.48;5.77;4.73;3.03;-0.49;4.63;—
Enterprise Value (Bil);2.58;2.92;4.63;4.36;4.90;5.35;6.27;5.81;7.21;4.98;6.00;5.94;—
Enterprise Value/EBIT;14.89;11.78;17.99;14.76;14.91;15.12;18.21;15.75;17.01;37.79;398.03;35.72;—
Enterprise Value/EBITDA;11.28;9.57;14.73;11.96;12.14;12.08;14.09;11.91;12.80;18.29;76.84;16.94;—
