Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;3.11;3.71;4.39;4.51;5.37;5.03;6.09;5.51;6.94;8.40;8.77;6.57;3.07
Price/Earnings;20.59;22.94;26.82;25.18;28.58;27.33;37.59;24.54;32.17;29.03;50.12;31.62;25.84
Price/Cash Flow;15.10;16.37;17.82;19.32;20.90;19.45;23.52;20.82;25.44;32.11;29.08;24.29;17.36
Price/Book;2.74;2.98;3.39;3.37;3.73;3.26;4.11;3.65;4.30;4.45;4.62;4.03;4.27
Price/Forward Earnings;18.35;19.57;20.12;23.26;25.25;25.25;25.51;21.69;25.45;29.33;31.95;26.53;—
PEG Ratio;1.20;1.72;1.43;2.18;2.49;2.71;2.18;2.37;2.18;2.28;2.41;2.42;—
Earnings Yield %;4.86;4.36;3.73;3.97;3.50;3.66;2.66;4.07;3.11;3.44;2.00;3.30;—
Enterprise Value (Bil);9.31;12.64;15.92;17.46;21.24;20.78;31.24;32.41;42.75;54.62;58.48;37.25;—
Enterprise Value/EBIT;14.38;16.76;19.65;17.92;20.61;18.84;26.99;23.80;27.02;24.34;38.84;25.40;—
Enterprise Value/EBITDA;11.84;13.91;16.02;14.90;17.29;15.55;21.12;18.83;21.64;20.09;28.21;20.17;—
