Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.62;1.58;2.04;1.80;4.06;5.59;6.46;4.63;6.31;6.79;8.98;6.08;3.07
Price/Earnings;25.74;35.88;40.05;47.81;43.13;46.07;40.82;22.51;37.84;44.51;50.65;38.46;25.84
Price/Cash Flow;21.43;19.01;28.16;30.27;30.51;29.02;31.21;24.29;48.05;31.55;30.47;33.65;17.36
Price/Book;1.72;1.65;2.25;1.98;4.26;5.43;5.78;3.70;5.09;5.16;6.82;5.13;4.27
Price/Forward Earnings;21.14;23.75;26.39;30.58;39.53;37.88;35.71;25.71;37.31;35.21;45.87;37.36;—
PEG Ratio;—;2.38;1.32;1.53;2.64;2.52;2.39;2.14;3.73;3.52;4.59;3.09;—
Earnings Yield %;3.89;2.79;2.50;2.09;2.32;2.17;2.45;4.44;2.64;2.25;1.97;2.74;—
Enterprise Value (Bil);0.07;0.07;0.11;0.11;0.29;0.44;0.58;0.42;0.69;0.87;1.23;0.62;—
Enterprise Value/EBIT;40.79;17.75;27.09;24.24;26.62;28.12;30.94;19.45;23.21;35.87;38.03;27.91;—
Enterprise Value/EBITDA;19.44;11.38;16.64;14.38;20.32;22.88;25.58;16.27;19.74;27.59;29.43;24.38;—
