Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.20;0.35;0.72;1.13;0.46;0.94;1.39;0.93;1.40;2.68;3.00;1.46;3.07
Price/Earnings;21.15;11.92;19.62;30.25;9.93;22.99;34.18;11.53;20.88;40.18;37.82;24.36;25.84
Price/Cash Flow;5.24;3.80;8.86;11.18;4.57;7.71;11.85;6.76;8.87;15.76;17.50;10.10;17.36
Price/Book;0.92;1.46;2.66;3.94;1.35;2.38;3.40;2.14;3.05;5.16;5.53;3.18;4.27
Price/Forward Earnings;12.21;8.80;13.74;19.42;12.36;21.01;24.94;12.27;18.25;28.01;29.24;21.41;—
PEG Ratio;0.79;0.59;0.92;1.29;—;—;—;—;—;—;—;—;—
Earnings Yield %;4.73;8.39;5.10;3.31;10.07;4.35;2.93;8.67;4.79;2.49;2.64;4.60;—
Enterprise Value (Bil);0.28;0.43;0.87;1.44;0.64;1.21;1.93;1.56;2.69;4.96;5.64;2.49;—
Enterprise Value/EBIT;11.61;7.32;12.45;18.06;6.84;15.12;21.69;11.84;16.92;31.39;29.38;19.03;—
Enterprise Value/EBITDA;4.64;4.04;7.26;10.46;4.07;7.87;11.16;6.80;9.83;17.08;17.13;10.42;—
