Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.84;1.22;2.18;1.99;1.88;2.57;2.84;2.32;1.24;1.75;1.71;2.28;3.07
Price/Earnings;22.61;30.72;55.19;33.38;31.33;35.64;36.52;35.63;16.07;14.90;15.11;31.73;25.84
Price/Cash Flow;24.69;14.01;26.97;33.70;17.65;22.77;21.76;36.67;—;8.87;11.96;23.51;17.36
Price/Book;3.61;1.89;3.12;2.72;2.55;4.37;4.70;4.62;2.30;2.89;3.11;4.09;4.27
Price/Forward Earnings;20.96;17.61;28.49;23.92;22.08;31.75;30.49;34.48;39.53;—;36.90;35.77;—
PEG Ratio;0.93;6.38;1.17;1.29;1.37;2.22;1.30;—;—;—;—;1.75;—
Earnings Yield %;4.42;3.26;1.81;3.00;3.19;2.81;2.74;2.81;6.22;6.71;6.62;3.69;—
Enterprise Value (Bil);0.66;0.38;0.85;0.84;0.82;1.38;1.86;2.19;1.41;1.96;2.12;1.95;—
Enterprise Value/EBIT;14.45;15.15;44.63;18.70;16.21;22.37;27.21;22.12;14.09;13.27;12.25;22.69;—
Enterprise Value/EBITDA;12.05;10.35;26.92;14.58;12.68;18.07;21.55;15.98;10.26;10.72;10.20;17.00;—
