Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.80;1.25;1.46;2.06;2.41;3.36;2.66;4.41;4.18;4.36;5.17;3.74;1.76
Price/Earnings;6.88;21.08;5.82;9.52;17.30;14.32;9.36;17.89;17.00;21.70;28.16;16.34;17.62
Price/Cash Flow;7.15;17.03;13.17;9.10;10.27;8.52;10.66;14.44;18.94;16.45;31.90;13.95;9.46
Price/Book;1.49;1.96;2.02;3.01;3.66;5.19;3.83;6.17;6.10;5.07;6.37;5.17;2.05
Price/Forward Earnings;9.12;—;—;—;—;—;—;—;14.27;—;22.08;—;—
PEG Ratio;3.34;—;—;—;—;—;—;—;—;—;—;—;—
Earnings Yield %;14.53;—;—;—;—;6.98;10.68;—;5.88;—;3.55;6.83;—
Enterprise Value (Bil);5.71;—;—;—;—;30.89;29.39;—;54.09;—;73.24;44.19;—
Enterprise Value/EBIT;4.65;—;—;—;—;11.86;7.00;—;14.28;—;22.52;13.08;—
Enterprise Value/EBITDA;4.23;—;—;—;—;10.43;6.40;—;12.23;—;17.99;11.21;—
