Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;6.81;7.35;8.54;10.16;8.59;7.12;6.16;8.30;10.24;9.66;9.17;7.98;3.01
Price/Earnings;64.50;21.29;21.59;23.26;24.81;19.78;33.18;24.75;26.14;52.64;36.96;33.36;25.53
Price/Cash Flow;11.10;12.37;13.67;14.50;14.25;10.44;9.48;14.69;16.60;12.84;11.24;12.48;17.03
Price/Book;2.23;2.65;3.09;3.55;1.77;1.60;1.51;2.05;2.47;2.24;2.18;1.90;4.19
Price/Forward Earnings;21.28;19.31;21.19;26.04;—;—;16.56;—;—;—;—;—;—
PEG Ratio;10.63;9.65;10.59;13.01;—;—;—;—;—;—;—;—;—
Earnings Yield %;1.55;4.70;4.63;4.30;4.03;5.05;3.01;4.04;3.83;1.90;2.71;3.74;—
Enterprise Value (Bil);3.20;4.50;5.31;7.29;10.78;10.50;10.08;11.69;14.18;13.53;13.97;11.69;—
Enterprise Value/EBIT;22.81;19.86;21.00;22.01;28.15;20.68;26.01;23.49;25.69;35.48;30.99;25.97;—
Enterprise Value/EBITDA;13.29;13.26;13.99;15.97;19.14;13.73;15.03;14.92;16.81;19.08;17.84;15.62;—
