Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;—;—;—;1.36;2.09;0.95;1.63;1.29;0.96;1.68;2.13;1.56;3.01
Price/Earnings;—;—;—;—;—;—;—;—;—;—;62.73;—;25.53
Price/Cash Flow;—;—;—;—;40.13;37.23;98.73;101.02;—;18.63;17.59;124.67;17.03
Price/Book;—;—;—;—;15.76;27.22;2,337.57;—;—;—;2,792.40;—;4.19
Price/Forward Earnings;—;—;—;-24.94;-96.15;-30.49;-77.52;-23.98;-11.83;83.33;89.29;116.17;—
PEG Ratio;—;—;—;—;—;—;—;—;—;—;23.74;—;—
Earnings Yield %;—;—;—;-7.17;-5.46;-5.56;-3.11;-5.41;-9.65;-0.85;1.59;-4.52;—
Enterprise Value (Bil);—;—;—;1.92;3.69;2.73;6.85;8.19;9.41;23.65;34.36;12.08;—
Enterprise Value/EBIT;—;—;—;—;—;—;—;—;—;—;53.94;—;—
Enterprise Value/EBITDA;—;—;—;—;—;—;—;—;—;115.46;36.70;—;—
