Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;—;—;—;—;—;—;0.76;0.66;0.69;0.66;0.82;—;0.83
Price/Earnings;—;—;—;—;—;—;29.47;8.44;20.56;—;217.00;—;22.31
Price/Cash Flow;—;—;—;—;—;—;4.94;3.87;3.93;4.20;6.99;—;5.62
Price/Book;—;—;—;—;—;—;1.08;0.96;0.99;0.87;0.91;—;1.27
Price/Forward Earnings;—;—;—;—;—;—;22.08;9.06;12.33;23.36;13.79;—;—
PEG Ratio;—;—;—;—;—;—;—;1.67;—;3.11;1.83;—;—
Earnings Yield %;—;—;—;—;—;—;3.39;11.85;4.86;-30.64;-13.33;—;—
Enterprise Value (Bil);—;—;—;—;—;—;65.43;58.71;67.82;50.32;54.39;—;—
Enterprise Value/EBIT;—;—;—;—;—;—;5.96;3.54;5.62;—;19.67;—;—
Enterprise Value/EBITDA;—;—;—;—;—;—;3.51;2.48;3.46;7.53;5.50;—;—
