Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;4.13;3.20;3.19;3.46;3.24;4.07;5.07;4.07;6.13;6.55;7.36;5.09;3.07
Price/Earnings;54.96;28.43;32.56;54.11;62.23;58.04;52.87;54.73;203.47;439.10;293.38;143.56;25.84
Price/Cash Flow;19.71;18.57;17.35;15.80;17.85;22.05;23.24;17.96;31.28;35.63;75.39;27.04;17.36
Price/Book;3.20;2.69;2.52;2.69;2.72;3.46;4.00;3.24;4.65;4.77;5.66;3.98;4.27
Price/Forward Earnings;21.46;20.04;19.57;21.46;20.66;23.75;24.57;20.04;34.13;37.59;37.17;30.31;—
PEG Ratio;1.04;1.18;1.15;1.26;—;1.58;1.64;1.34;2.27;2.50;—;2.00;—
Earnings Yield %;1.82;3.52;3.07;1.85;1.61;1.72;1.89;1.83;0.49;0.23;0.34;1.23;—
Enterprise Value (Bil);1.53;1.57;1.68;1.78;1.85;2.51;3.38;3.15;4.71;5.42;6.69;3.83;—
Enterprise Value/EBIT;31.90;17.93;22.08;31.94;47.26;48.64;40.65;30.80;66.17;118.04;99.41;56.53;—
Enterprise Value/EBITDA;21.34;13.61;16.19;20.55;23.71;26.79;27.18;19.95;36.62;51.40;50.66;31.04;—
