Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.33;0.39;0.43;0.42;0.33;0.67;0.59;0.44;0.47;0.23;0.35;0.48;3.01
Price/Earnings;17.53;18.85;17.73;22.51;19.09;63.31;22.43;13.45;4.98;—;16.95;29.61;25.53
Price/Cash Flow;6.94;11.97;9.03;11.33;4.62;16.90;7.26;7.78;5.07;3.10;5.75;7.83;17.03
Price/Book;2.30;2.29;2.60;2.39;1.13;2.40;1.46;1.28;1.03;0.61;0.81;1.30;4.19
Price/Forward Earnings;15.87;16.03;16.61;20.12;15.65;20.70;12.90;9.99;11.09;6.43;9.12;12.62;—
PEG Ratio;3.43;0.94;4.62;12.42;—;1.12;0.91;0.46;7.06;—;0.35;1.38;—
Earnings Yield %;5.70;5.31;5.64;4.44;5.24;1.58;4.46;7.44;20.07;-40.90;5.90;-1.02;—
Enterprise Value (Bil);16.08;22.55;26.20;27.81;19.82;32.23;26.34;24.10;23.38;16.44;17.94;23.94;—
Enterprise Value/EBIT;14.13;15.35;14.62;15.91;12.36;23.89;19.47;13.49;6.48;—;16.21;16.00;—
Enterprise Value/EBITDA;11.54;11.56;12.00;12.93;9.77;17.78;13.89;10.40;5.59;—;10.14;11.87;—
