Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.57;1.97;2.50;1.72;1.62;1.68;1.04;0.75;1.03;1.37;1.47;1.19;3.07
Price/Earnings;13.81;16.50;19.91;14.88;30.88;26.24;—;—;—;—;32.05;31.63;25.84
Price/Cash Flow;15.47;9.94;15.71;12.09;11.38;15.09;28.50;—;24.62;23.22;17.00;62.60;17.36
Price/Book;3.85;4.09;5.37;3.41;3.59;3.91;3.67;5.18;10.36;15.02;15.09;9.58;4.27
Price/Forward Earnings;11.89;13.09;15.15;13.55;18.38;14.81;34.13;35.71;38.31;30.58;23.31;103.69;—
PEG Ratio;1.19;1.54;1.35;5.51;2.21;1.29;3.55;3.57;—;—;0.90;8.82;—
Earnings Yield %;7.24;6.06;5.02;6.72;3.24;3.81;-11.38;-24.02;-4.35;-0.06;3.12;-6.62;—
Enterprise Value (Bil);10.34;12.71;17.47;12.35;11.20;11.56;7.97;6.37;7.91;9.21;9.71;8.38;—
Enterprise Value/EBIT;10.53;12.29;16.24;13.58;22.67;21.63;45.74;—;105.94;35.27;17.15;20.83;—
Enterprise Value/EBITDA;9.03;10.52;13.77;10.85;14.68;14.45;18.32;—;24.47;19.65;12.80;35.44;—
