Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.49;0.70;0.92;0.91;1.00;1.49;1.34;0.77;0.57;0.76;0.66;0.91;3.01
Price/Earnings;6.82;11.12;19.66;15.38;18.46;25.45;19.59;15.12;31.67;—;61.65;23.55;25.53
Price/Cash Flow;7.55;11.10;13.41;10.64;13.93;14.40;16.14;9.99;10.92;10.07;9.20;13.26;17.03
Price/Book;1.29;1.92;2.47;2.37;2.56;3.36;2.72;1.45;1.05;1.53;1.53;1.87;4.19
Price/Forward Earnings;8.61;10.24;14.31;—;13.85;19.57;19.05;17.99;18.90;31.75;21.51;20.77;—
PEG Ratio;—;—;—;—;—;—;—;—;—;—;1.27;—;—
Earnings Yield %;14.67;8.99;5.09;6.50;5.42;3.93;5.10;6.61;3.16;-7.94;1.62;2.41;—
Enterprise Value (Mil);93.72;162.24;225.01;231.83;277.07;441.04;394.35;194.61;128.51;145.83;161.22;238.95;—
Enterprise Value/EBIT;6.57;8.54;10.58;12.01;10.59;14.65;14.65;9.59;10.07;—;14.75;12.57;—
Enterprise Value/EBITDA;4.87;6.69;8.51;9.28;8.53;11.83;11.42;6.74;5.99;—;8.84;12.89;—
