Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;—;—;—;—;1.95;1.17;0.96;1.27;0.80;0.80;1.17;1.09;1.42
Price/Earnings;—;—;—;—;—;—;—;—;—;23.71;27.58;—;27.62
Price/Cash Flow;—;—;—;—;96.70;—;66.78;29.35;98.98;7.19;8.77;—;11.81
Price/Book;—;—;—;—;2.90;1.40;1.31;1.89;1.29;1.17;1.87;1.53;2.69
Price/Forward Earnings;—;—;—;—;15.85;18.25;12.12;16.34;13.28;14.84;18.45;17.46;—
PEG Ratio;—;—;—;—;0.96;2.56;0.66;1.40;2.17;4.11;4.71;1.93;—
Earnings Yield %;—;—;—;—;-2.12;-2.63;-1.94;-3.95;-2.12;4.22;-8.36;-2.03;—
Enterprise Value (Bil);—;—;—;—;22.10;20.75;18.73;26.00;18.68;16.51;22.78;21.78;—
Enterprise Value/EBIT;—;—;—;—;139.85;—;—;—;110.54;13.49;15.34;—;—
Enterprise Value/EBITDA;—;—;—;—;45.75;17.12;13.23;26.13;10.55;6.60;8.75;15.06;—
