Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.52;1.87;3.14;3.11;3.40;3.13;3.79;3.80;5.20;6.54;5.60;4.50;3.01
Price/Earnings;16.78;18.59;30.67;30.26;28.83;28.16;32.24;35.30;36.54;38.18;25.42;34.62;25.53
Price/Cash Flow;11.77;11.46;20.84;20.62;22.44;17.70;23.19;19.69;26.98;27.15;20.30;23.20;17.03
Price/Book;1.10;1.47;2.45;2.45;2.72;2.56;3.08;3.35;4.41;5.81;5.66;3.89;4.19
Price/Forward Earnings;9.50;12.22;18.15;15.97;16.98;15.41;17.76;18.38;23.92;22.78;23.26;21.13;—
PEG Ratio;0.74;0.97;1.32;0.56;1.72;1.45;1.65;1.83;2.69;1.65;6.48;2.33;—
Earnings Yield %;5.96;5.38;3.26;3.30;3.47;3.55;3.10;2.83;2.74;2.62;3.93;2.95;—
Enterprise Value (Bil);23.25;29.07;45.57;64.11;69.50;72.68;97.39;107.67;145.32;198.31;211.58;124.02;—
Enterprise Value/EBIT;17.73;19.24;29.50;27.16;29.97;30.33;34.56;28.86;30.59;33.50;21.81;31.59;—
Enterprise Value/EBITDA;10.88;11.65;17.87;16.58;17.33;17.71;20.50;17.90;20.73;24.13;17.52;20.11;—
