Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.29;1.25;1.98;2.23;2.43;2.52;2.61;2.65;3.36;3.90;3.97;3.08;3.07
Price/Earnings;16.46;21.58;20.69;22.86;22.96;26.21;31.89;25.46;31.68;38.01;37.03;31.50;25.84
Price/Cash Flow;11.48;10.80;17.49;13.99;17.02;21.50;21.38;16.76;23.32;28.01;30.27;22.70;17.36
Price/Book;3.52;3.56;5.62;5.73;6.89;7.45;10.18;9.02;12.40;12.55;11.90;10.80;4.27
Price/Forward Earnings;11.92;11.43;16.45;18.62;19.88;21.32;24.21;20.79;23.81;27.32;25.06;23.51;—
PEG Ratio;1.49;1.14;1.64;1.86;—;—;2.42;2.08;3.06;3.72;2.04;—;—
Earnings Yield %;6.08;4.63;4.83;4.37;4.36;3.82;3.14;3.93;3.16;2.63;2.70;3.21;—
Enterprise Value (Bil);3.16;3.05;5.05;5.76;6.82;8.79;11.56;12.08;15.84;19.47;20.59;13.83;—
Enterprise Value/EBIT;11.08;13.20;13.34;14.34;14.61;17.55;20.83;19.52;25.07;29.83;29.01;22.98;—
Enterprise Value/EBITDA;9.10;9.94;11.34;12.19;12.53;14.77;16.41;15.36;19.56;22.95;22.79;18.12;—
