Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.33;1.37;1.16;0.40;0.13;0.75;0.52;0.48;0.74;0.58;0.88;0.60;3.07
Price/Earnings;162.80;4.27;3.54;45.00;—;—;—;31.23;9.54;—;6.65;24.94;25.84
Price/Cash Flow;25.12;9.99;9.36;6.51;0.96;4.59;5.44;8.66;6.99;3.23;4.12;5.86;17.36
Price/Book;2.80;2.15;1.92;2.03;0.34;0.72;0.84;1.08;0.94;0.83;1.52;0.92;4.27
Price/Forward Earnings;21.74;22.12;76.92;23.20;39.06;36.10;-73.53;105.26;33.22;43.48;—;136.96;—
PEG Ratio;12.43;0.91;3.15;0.95;—;—;—;—;—;—;—;—;—
Earnings Yield %;0.61;23.42;28.27;2.22;-56.30;-167.12;-10.97;3.20;10.48;-7.11;-5.84;-25.52;—
Enterprise Value (Bil);5.17;3.62;4.59;3.91;3.96;3.30;3.44;3.61;4.56;3.96;4.54;3.72;—
Enterprise Value/EBIT;49.87;5.67;7.96;36.70;—;—;—;—;10.32;30.66;45.80;27.40;—
Enterprise Value/EBITDA;17.49;4.51;6.21;10.35;—;—;18.24;22.42;7.33;10.94;13.37;14.55;—
