Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;3.00;1.98;1.80;1.60;1.24;0.87;0.96;0.71;0.89;0.56;0.82;0.79;3.07
Price/Earnings;25.20;15.89;15.12;19.60;21.89;13.79;243.60;15.04;33.71;20.95;14.19;37.53;25.84
Price/Cash Flow;44.93;15.22;15.24;7.59;13.05;6.29;9.53;6.54;17.91;8.56;11.71;16.55;17.36
Price/Book;12.63;6.02;4.14;2.98;2.20;1.51;1.55;1.02;1.36;0.87;1.33;1.24;4.27
Price/Forward Earnings;19.46;14.08;12.71;—;—;—;—;—;11.03;8.29;16.47;—;—
PEG Ratio;0.86;1.10;1.30;—;—;—;—;—;—;—;—;—;—
Earnings Yield %;3.97;6.29;6.61;5.10;4.57;7.25;0.41;6.65;2.97;4.77;7.05;3.97;—
Enterprise Value (Bil);1.36;1.05;0.96;0.73;0.54;0.34;0.34;0.19;0.50;0.34;0.47;0.33;—
Enterprise Value/EBIT;15.14;10.20;9.31;10.77;11.36;6.97;84.27;6.08;35.98;16.01;12.85;19.64;—
Enterprise Value/EBITDA;13.74;9.31;8.19;8.78;8.11;4.81;14.14;3.93;9.77;5.03;6.21;6.84;—
