Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.63;1.86;2.02;2.22;2.70;2.37;2.75;1.85;1.69;1.50;184.61;6.05;3.07
Price/Earnings;13.49;22.02;28.90;28.51;24.11;13.99;18.49;11.10;11.77;—;5.99;13.68;25.84
Price/Cash Flow;6.84;9.55;10.83;10.79;10.10;7.64;9.04;6.31;6.42;—;21.64;7.90;17.36
Price/Book;1.06;1.19;1.27;1.45;1.77;1.67;1.97;1.40;1.37;1.21;1.71;1.49;4.27
Price/Forward Earnings;10.56;11.85;21.41;17.21;16.23;14.60;15.36;10.41;11.53;-6.37;—;13.00;—
PEG Ratio;0.83;1.34;1.81;0.88;0.82;1.08;1.13;0.86;—;—;—;1.00;—
Earnings Yield %;7.41;4.54;3.46;3.51;4.15;7.15;5.41;9.01;8.50;-48.11;-36.00;-2.63;—
Enterprise Value (Bil);34.26;36.97;40.27;43.98;49.45;46.65;56.45;43.65;45.75;41.71;53.49;46.12;—
Enterprise Value/EBIT;15.05;22.57;28.95;28.69;24.53;15.29;19.71;12.84;14.01;—;11.89;15.59;—
Enterprise Value/EBITDA;9.02;11.68;13.52;13.88;13.58;9.74;11.99;8.06;8.43;—;5.87;9.55;—
