Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.96;1.20;1.51;1.74;2.28;1.96;2.63;2.37;2.83;2.96;3.02;2.50;1.94
Price/Earnings;14.77;26.37;31.74;62.10;25.69;23.45;30.83;25.91;35.51;38.88;37.86;30.16;35.54
Price/Cash Flow;12.91;15.21;18.57;21.71;25.92;15.10;23.20;23.63;30.96;32.21;31.20;24.38;13.91
Price/Book;2.94;3.49;4.35;4.86;5.35;4.15;5.07;4.04;4.68;4.64;4.49;4.38;2.09
Price/Forward Earnings;12.48;15.24;18.59;18.59;23.42;19.72;25.51;22.12;26.18;30.40;31.06;25.14;—
PEG Ratio;1.47;1.39;1.69;1.69;—;2.36;—;—;2.51;6.83;3.43;—;—
Earnings Yield %;6.77;3.79;3.15;1.61;3.89;4.27;3.24;3.86;2.82;2.57;2.64;3.40;—
Enterprise Value (Bil);6.06;8.31;10.13;11.16;14.83;13.59;17.75;16.72;21.70;23.02;22.94;18.27;—
Enterprise Value/EBIT;13.14;22.21;25.92;40.38;22.57;20.73;26.12;24.55;30.81;32.81;32.37;26.38;—
Enterprise Value/EBITDA;9.65;16.15;19.41;27.31;18.60;16.48;20.70;19.42;25.07;23.87;23.36;20.59;—
