Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;2.65;2.02;2.78;2.60;2.63;2.76;3.29;2.83;4.33;4.89;6.77;3.88;3.07
Price/Earnings;25.54;18.93;25.97;32.54;29.94;39.73;19.71;33.71;67.64;85.85;94.75;53.02;25.84
Price/Cash Flow;31.04;10.41;12.16;30.85;20.00;12.82;32.63;29.47;20.35;19.62;42.48;27.84;17.36
Price/Book;3.25;2.48;3.11;2.85;3.13;3.23;3.27;2.84;4.03;4.70;6.08;3.85;4.27
Price/Forward Earnings;16.86;14.73;19.65;—;—;—;—;—;—;—;—;—;—
PEG Ratio;0.77;1.73;2.31;—;—;—;—;—;—;—;—;—;—
Earnings Yield %;3.92;5.28;3.85;3.07;3.34;2.52;5.07;2.97;1.48;1.16;1.06;2.52;—
Enterprise Value (Mil);203.61;152.62;209.74;201.08;231.18;233.65;270.21;242.75;383.83;467.30;640.67;347.96;—
Enterprise Value/EBIT;14.85;9.65;15.42;19.54;17.85;26.75;22.02;27.58;80.25;78.88;146.91;52.74;—
Enterprise Value/EBITDA;11.26;7.62;12.24;14.09;12.32;16.03;14.55;15.33;29.04;36.53;140.10;32.99;—
