Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.78;1.91;2.62;2.35;2.21;3.00;4.04;2.86;3.61;4.62;5.29;3.56;3.07
Price/Earnings;15.32;16.80;22.04;18.82;16.85;24.17;30.92;35.74;34.76;28.60;21.03;31.82;25.84
Price/Cash Flow;16.55;11.15;16.41;15.03;11.72;18.60;24.67;14.69;20.46;26.10;26.30;20.11;17.36
Price/Book;5.98;5.97;6.34;5.67;5.98;8.68;9.42;11.12;58.26;41.10;18.22;18.56;4.27
Price/Forward Earnings;12.44;13.02;18.42;16.47;16.64;21.98;26.53;16.64;22.62;28.74;28.82;23.18;—
PEG Ratio;1.10;1.46;2.12;1.95;2.10;7.33;2.65;1.51;2.83;3.59;3.21;2.99;—
Earnings Yield %;6.53;5.95;4.54;5.31;5.94;4.14;3.23;2.80;2.88;3.50;4.75;3.58;—
Enterprise Value (Bil);10.36;11.60;15.91;14.47;12.84;16.84;24.52;18.86;24.75;30.79;34.84;22.87;—
Enterprise Value/EBIT;11.18;11.59;15.27;12.13;10.78;16.60;22.02;13.43;24.77;24.84;17.96;19.15;—
Enterprise Value/EBITDA;9.79;10.15;13.40;10.75;9.48;14.19;19.12;12.02;21.49;21.80;16.45;16.76;—
