Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;—;—;—;—;—;—;—;3.23;4.65;3.78;3.79;—;3.07
Price/Earnings;—;—;—;—;—;—;—;19.69;50.96;89.60;107.17;—;25.84
Price/Cash Flow;—;—;—;—;—;—;—;22.81;33.31;52.34;29.04;—;17.36
Price/Book;—;—;—;—;—;1.32;1.68;2.30;3.25;2.43;3.07;—;4.27
Price/Forward Earnings;—;—;—;—;—;—;26.39;30.96;36.76;34.48;39.84;—;—
PEG Ratio;—;—;—;—;—;—;—;—;2.25;3.23;3.72;—;—
Earnings Yield %;—;—;—;—;—;—;6.99;5.08;1.96;1.12;0.93;—;—
Enterprise Value (Bil);—;—;—;—;—;0.41;1.14;1.63;2.64;3.51;4.00;1.78;—
Enterprise Value/EBIT;—;—;—;—;—;—;—;24.79;33.95;43.39;38.30;—;—
Enterprise Value/EBITDA;—;—;—;—;—;—;—;22.20;30.91;34.83;31.53;—;—
