Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;3.36;2.28;3.48;3.62;4.96;4.26;5.85;3.58;4.34;3.08;4.10;4.55;3.07
Price/Earnings;34.63;152.20;76.84;56.18;126.65;98.46;85.13;46.94;194.15;122.47;1,361.59;185.29;25.84
Price/Cash Flow;16.30;14.85;15.91;17.23;29.89;24.14;25.44;15.85;20.64;16.50;18.40;22.21;17.36
Price/Book;8.58;7.06;11.08;10.88;15.17;13.06;16.41;8.40;10.25;6.36;9.03;11.69;4.27
Price/Forward Earnings;22.68;32.47;32.89;32.79;36.63;29.59;—;25.38;33.22;21.19;30.58;32.12;—
PEG Ratio;1.45;2.17;1.83;2.81;2.00;1.82;—;2.70;4.53;2.00;3.96;2.86;—
Earnings Yield %;2.89;0.66;1.30;1.78;0.79;1.02;1.17;2.13;0.52;0.82;0.07;0.94;—
Enterprise Value (Bil);1.18;1.24;1.89;2.12;3.32;3.40;4.86;3.45;4.51;3.32;4.30;4.24;—
Enterprise Value/EBIT;22.58;64.84;40.99;40.50;78.11;71.59;68.72;56.09;103.56;76.29;122.83;83.62;—
Enterprise Value/EBITDA;17.20;24.36;21.45;22.08;34.33;29.52;34.04;24.54;35.45;24.76;34.04;32.17;—
