Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.56;1.70;2.04;2.11;1.61;1.54;2.12;0.70;1.21;1.56;2.33;1.43;3.01
Price/Earnings;14.84;19.35;23.47;20.57;15.79;14.63;20.80;4.74;11.09;—;9.44;12.59;25.53
Price/Cash Flow;6.77;7.68;9.51;10.55;9.75;8.99;14.31;5.32;11.95;10.96;13.15;9.81;17.03
Price/Book;2.30;3.79;5.63;7.37;8.14;10.17;18.55;—;—;—;6.86;13.26;4.19
Price/Forward Earnings;13.19;14.60;16.34;17.86;12.64;12.15;14.53;6.74;8.87;7.39;33.67;13.60;—
PEG Ratio;0.92;1.02;1.12;1.22;1.41;1.68;1.09;—;—;—;—;1.20;—
Earnings Yield %;6.74;5.17;4.26;4.86;6.33;6.84;4.81;21.09;9.02;-2.88;-1.79;7.43;—
Enterprise Value (Bil);9.48;11.67;14.02;14.99;13.19;13.35;17.32;8.40;9.85;9.22;10.44;11.51;—
Enterprise Value/EBIT;11.31;15.36;17.51;15.50;13.39;12.92;17.85;10.89;13.29;100.22;74.08;23.12;—
Enterprise Value/EBITDA;9.33;12.35;13.88;12.51;10.85;10.42;14.06;8.49;11.39;42.49;39.12;23.00;—
