Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;3.18;3.66;3.44;3.76;4.78;5.11;6.51;5.69;7.71;10.54;11.44;7.09;3.07
Price/Earnings;15.69;26.25;19.38;26.12;345.45;25.38;25.63;28.25;22.13;35.04;36.00;29.15;25.84
Price/Cash Flow;9.59;11.30;10.64;11.55;15.75;15.39;17.27;17.94;21.02;29.20;32.81;20.23;17.36
Price/Book;3.02;3.32;3.29;3.74;5.11;5.12;6.70;7.28;9.31;13.89;12.99;8.50;4.27
Price/Forward Earnings;14.90;13.85;15.06;19.76;21.01;19.27;20.79;18.08;26.60;31.45;31.85;22.84;—
PEG Ratio;1.42;1.29;1.81;2.71;1.89;2.08;2.51;2.18;3.58;2.70;2.66;2.49;—
Earnings Yield %;6.37;3.81;5.16;3.83;0.29;3.94;3.90;3.54;4.52;2.85;2.78;3.70;—
Enterprise Value (Bil);7.15;7.85;7.36;8.70;10.19;9.90;13.43;12.86;15.79;23.14;26.88;15.16;—
Enterprise Value/EBIT;10.72;13.34;12.64;19.58;25.20;15.82;18.73;13.98;21.93;30.19;30.70;19.96;—
Enterprise Value/EBITDA;8.20;9.80;9.35;12.40;13.73;12.20;15.35;12.14;19.17;26.43;27.30;16.89;—
