Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;7.73;8.60;6.98;8.39;7.94;10.53;11.33;7.01;8.54;10.13;10.58;9.23;3.07
Price/Earnings;21.28;23.45;30.87;49.18;36.43;49.16;55.63;25.31;120.67;—;24.67;50.67;25.84
Price/Cash Flow;14.53;16.20;14.24;15.89;16.27;18.27;17.41;11.42;13.32;17.20;17.54;15.13;17.36
Price/Book;2.00;2.07;1.86;2.07;1.99;2.65;2.94;2.24;2.13;3.01;3.14;2.49;4.27
Price/Forward Earnings;25.45;22.32;22.57;—;—;—;—;29.50;27.86;62.89;—;—;—
PEG Ratio;2.82;1.18;1.19;—;—;—;—;4.22;—;—;—;—;—
Earnings Yield %;4.70;4.27;3.24;2.03;2.75;2.03;1.80;3.95;0.83;-2.89;4.05;1.20;—
Enterprise Value (Bil);0.64;0.75;0.74;0.98;1.17;1.65;2.19;2.17;2.39;2.92;3.18;2.25;—
Enterprise Value/EBIT;—;—;20.65;27.38;26.51;30.42;33.11;24.52;35.90;204.88;22.50;59.81;—
Enterprise Value/EBITDA;—;—;14.43;18.09;17.41;20.27;22.15;16.90;21.04;44.52;16.32;23.63;—
