Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.49;0.51;0.63;0.36;0.22;0.57;0.78;0.23;0.44;0.37;0.41;0.44;3.01
Price/Earnings;12.73;12.15;16.52;—;—;—;21.66;36.26;18.11;6.97;6.03;20.74;25.53
Price/Cash Flow;8.33;10.26;10.75;8.52;3.13;7.29;12.96;6.11;6.19;5.36;5.01;7.03;17.03
Price/Book;5.45;5.23;5.69;3.58;5.52;41.02;9.77;5.09;7.92;2.34;1.80;19.70;4.19
Price/Forward Earnings;10.10;9.23;12.84;9.53;6.89;13.89;14.79;4.39;9.84;7.15;7.62;9.83;—
PEG Ratio;0.55;1.54;0.99;1.59;—;—;—;0.24;0.55;—;—;—;—
Earnings Yield %;7.86;8.23;6.05;-0.58;-4.91;-7.92;4.62;2.76;5.52;14.35;16.57;5.26;—
Enterprise Value (Bil);0.96;1.02;1.15;1.32;1.11;1.50;1.71;1.33;1.83;1.53;1.55;1.52;—
Enterprise Value/EBIT;8.36;7.91;9.51;33.71;17.32;—;15.58;12.27;14.95;9.80;8.15;13.35;—
Enterprise Value/EBITDA;6.69;6.49;7.68;17.21;8.66;43.13;10.98;8.23;10.34;7.23;6.28;13.60;—
