Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;3.68;4.77;6.07;6.16;5.10;6.63;6.11;5.19;7.40;9.81;10.25;6.95;3.07
Price/Earnings;12.82;19.75;23.80;28.04;25.15;26.31;43.01;21.62;32.56;45.04;40.73;33.45;25.84
Price/Cash Flow;12.25;15.81;17.53;20.26;19.31;17.71;28.05;13.18;19.67;27.36;26.55;21.24;17.36
Price/Book;2.81;3.04;3.34;3.63;3.40;4.33;3.23;2.89;3.74;4.55;5.17;3.72;4.27
Price/Forward Earnings;13.12;15.72;21.41;19.19;16.56;21.41;17.48;15.38;23.87;25.45;24.27;20.44;—
PEG Ratio;1.19;2.53;2.54;1.81;2.41;1.79;1.84;2.01;2.43;2.25;2.08;2.12;—
Earnings Yield %;7.80;5.06;4.20;3.57;3.98;3.80;2.33;4.63;3.07;2.22;2.46;3.13;—
Enterprise Value (Bil);7.95;9.60;12.03;15.28;15.11;20.06;39.62;37.29;48.61;58.67;66.79;41.52;—
Enterprise Value/EBIT;7.36;11.43;14.28;20.00;18.05;19.18;36.71;19.71;28.35;38.99;35.47;28.98;—
Enterprise Value/EBITDA;6.64;10.11;12.63;16.87;14.26;15.97;23.82;13.86;19.24;25.34;24.86;20.09;—
