Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.67;1.19;1.75;1.89;1.23;1.71;1.77;2.20;2.21;2.17;3.76;2.06;3.07
Price/Earnings;56.96;—;—;172.82;—;—;167.89;46.71;—;—;12.98;203.74;25.84
Price/Cash Flow;13.37;29.55;15.04;29.07;17.00;12.79;11.99;25.79;15.13;—;64.88;22.44;17.36
Price/Book;0.91;0.73;1.14;1.26;0.80;1.20;1.19;1.39;0.99;1.29;2.24;1.24;4.27
Price/Forward Earnings;30.49;12.30;33.90;33.33;19.57;24.45;25.19;23.98;114.94;500.00;—;129.05;—
PEG Ratio;2.44;0.82;2.26;2.22;—;—;—;—;—;—;—;—;—
Earnings Yield %;1.76;-2.82;-0.06;0.58;-0.99;-6.82;0.60;2.14;-1.12;-29.16;-16.62;-6.99;—
Enterprise Value (Mil);242.09;507.57;721.98;806.89;553.23;694.93;662.90;819.32;524.63;579.70;996.47;671.76;—
Enterprise Value/EBIT;27.61;—;142.99;69.74;—;189.15;67.84;79.86;—;—;20.50;277.93;—
Enterprise Value/EBITDA;11.16;30.93;23.36;21.57;22.93;22.54;19.37;24.66;25.01;—;32.80;24.69;—
