Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.52;0.77;0.73;0.67;0.27;0.33;0.46;0.60;1.02;1.19;1.37;0.70;3.07
Price/Earnings;19.86;—;—;95.11;16.50;—;—;—;16.19;12.31;23.52;16.38;25.84
Price/Cash Flow;11.45;—;13.91;6.29;6.91;5.53;11.90;3.86;3.30;9.10;23.89;7.32;17.36
Price/Book;1.15;1.94;2.17;2.19;0.95;1.01;1.45;1.82;2.78;2.57;2.64;1.87;4.27
Price/Forward Earnings;11.68;18.42;23.47;15.31;13.19;—;—;—;—;—;30.03;—;—
PEG Ratio;1.10;2.30;2.93;1.91;1.65;—;—;—;—;—;3.75;—;—
Earnings Yield %;5.04;-0.56;-4.24;1.05;6.06;-0.71;-5.00;-1.36;6.18;8.12;4.25;1.71;—
Enterprise Value (Bil);0.48;0.77;0.81;0.78;0.59;0.63;0.75;0.74;0.94;1.02;1.15;0.78;—
Enterprise Value/EBIT;10.39;49.56;—;29.03;23.97;31.49;—;1,071.57;10.21;8.74;14.74;93.12;—
Enterprise Value/EBITDA;5.68;13.84;17.65;10.76;6.60;7.65;14.30;11.57;7.17;6.59;9.84;9.75;—
