Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.54;0.61;0.90;0.82;0.72;1.00;1.02;0.35;0.49;0.60;0.56;0.68;3.07
Price/Earnings;14.51;15.40;18.41;16.73;13.93;18.43;18.77;8.71;23.73;18.06;11.37;17.94;25.84
Price/Cash Flow;11.99;18.02;21.52;15.42;13.75;16.27;18.44;6.29;8.60;10.08;13.02;11.69;17.36
Price/Book;1.81;2.27;3.38;2.97;2.68;3.97;4.72;1.42;1.94;2.13;2.27;2.77;4.27
Price/Forward Earnings;11.16;11.15;15.50;13.99;12.77;16.37;—;7.58;13.66;13.23;10.33;13.24;—
PEG Ratio;0.78;0.86;1.11;1.00;1.30;1.71;—;0.76;—;—;—;1.15;—
Earnings Yield %;6.89;6.49;5.43;5.98;7.18;5.43;5.33;11.48;4.21;5.54;8.79;6.18;—
Enterprise Value (Bil);1.30;1.77;2.65;2.67;2.77;5.44;7.88;2.52;5.67;6.41;7.64;5.57;—
Enterprise Value/EBIT;8.43;9.11;11.40;10.46;8.81;12.79;12.39;5.23;17.88;14.11;9.66;12.88;—
Enterprise Value/EBITDA;7.26;8.07;10.29;9.48;7.91;11.03;10.79;4.38;11.50;9.79;7.55;9.69;—
