Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;—;11.47;27.31;7.51;1.86;1.10;1.54;1.31;8.59;7.93;6.31;4.05;3.07
Price/Earnings;—;—;—;—;—;—;—;1.67;—;—;80.00;—;25.84
Price/Cash Flow;—;—;—;—;—;13.09;—;—;—;—;—;—;17.36
Price/Book;—;—;184.10;16.12;12.38;5.60;13.19;0.71;2.09;2.81;3.92;3.93;4.27
Price/Forward Earnings;—;—;—;—;—;-303.03;—;—;—;—;3.22;—;—
PEG Ratio;—;—;—;—;—;—;—;—;—;—;0.21;—;—
Earnings Yield %;—;-10.00;-4.63;-10.40;-9.44;-9.12;-18.58;59.80;-72.69;-46.62;-25.09;-24.33;—
Enterprise Value (Mil);—;12.81;93.87;44.46;61.75;43.53;57.87;9.14;32.31;50.81;98.71;40.41;—
Enterprise Value/EBIT;—;—;—;—;—;—;—;0.61;—;—;30.75;-14.97;—
Enterprise Value/EBITDA;—;—;—;—;—;—;—;0.59;—;—;21.51;-24.41;—
