Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.67;0.71;1.13;0.44;1.01;1.35;1.38;1.29;1.52;2.38;2.38;1.57;3.07
Price/Earnings;14.23;9.29;2.11;141.79;65.20;36.40;24.91;11.12;20.16;50.89;72.78;28.59;25.84
Price/Cash Flow;2.94;3.07;8.78;3.30;7.08;7.06;7.31;6.90;10.83;21.28;17.14;10.84;17.36
Price/Book;1.11;1.08;2.17;1.50;1.97;2.66;2.69;2.22;2.42;2.60;2.75;2.60;4.27
Price/Forward Earnings;9.75;10.30;47.85;27.10;17.86;30.30;20.70;15.72;15.36;35.84;60.24;27.37;—
PEG Ratio;0.57;0.68;4.30;0.35;3.57;0.79;0.78;0.66;0.82;1.80;1.68;1.59;—
Earnings Yield %;7.03;10.76;47.32;0.71;1.53;2.75;4.02;8.99;4.96;1.97;1.37;4.55;—
Enterprise Value (Bil);5.75;5.79;34.05;35.93;48.47;64.19;65.82;66.53;92.28;260.39;283.69;111.52;—
Enterprise Value/EBIT;9.51;6.55;3.99;25.79;22.95;16.16;13.98;12.63;16.39;44.24;42.12;21.03;—
Enterprise Value/EBITDA;5.11;3.80;3.62;6.29;7.43;6.40;6.12;5.74;7.62;14.80;12.09;8.31;—
