Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;6.82;7.50;9.43;9.64;10.07;14.66;10.57;7.26;15.54;—;9.18;13.19;3.01
Price/Earnings;8.67;8.64;11.39;12.44;11.77;19.35;13.94;9.09;21.99;—;10.43;19.12;25.53
Price/Cash Flow;15.18;18.44;—;—;—;23.09;—;98.04;—;—;39.14;113.95;17.03
Price/Book;1.69;1.64;1.64;1.39;1.34;1.75;1.75;1.38;1.81;1.53;1.83;1.64;4.19
Price/Forward Earnings;12.14;7.63;9.53;—;—;—;—;—;17.18;14.84;17.54;—;—
PEG Ratio;1.73;1.09;1.36;—;—;—;—;—;—;—;—;—;—
Earnings Yield %;11.53;11.57;8.78;8.04;8.49;5.17;7.17;11.00;4.55;-1.58;9.59;5.28;—
Enterprise Value (Bil);0.72;1.40;1.71;1.92;2.30;2.76;3.19;3.02;3.83;3.37;4.11;3.24;—
Enterprise Value/EBIT;—;—;—;—;—;—;—;—;—;—;15.60;16.24;—
Enterprise Value/EBITDA;—;—;—;—;—;—;—;—;—;—;15.60;16.24;—
